,lang,class,message,created_time,month,year,platform,username
1597,filipino,n,Ang sad nung nabasa ko na nagresign na sa work para makapagfocus sa board exam tapos biglang postponed pala. Super hirap pa naman din maghanap ng work ngayong pandemic.,2021-03-26 22:01:34+00:00,March,2021.0,Twitter,
1598,filipino,n,Ang hirap gumalaw sa pandemic tbh,2021-03-26 21:38:42+00:00,March,2021.0,Twitter,
1599,filipino,n,@gmanews @wawam Ang mahalaga naipasarado ni Tatay Digong ang AbsCbn sa kasagsagan ng pandemic ng walang kahirap hirap. Di ba mga ka DDS,2021-03-26 17:07:54+00:00,March,2021.0,Twitter,
1600,filipino,n,"Grabe, pati ukay-ukay sini-seize niyo, gumagawa lahat ng paraan ang bawat Pilipino para makaahon sa kahirapan. Ang hirap kumayod para sa pera ngayong pandemic. God bless sa mga kumuha ng ukay-ukay sa factory sa Pasay. Sana kumain at matulog kayo nang mataimtim.",2021-03-26 16:28:49+00:00,March,2021.0,Twitter,
1601,filipino,n,@JuanBulletin Malaking pahirap talaga ang mga naganap ngayong pandemic. Marami talaga ang nag hirap at marami ang nawalan ng pangkain at trabaho. I wish magpatuloy ang pagbibigay tulong ng government para sa mga kapos palad at sa hirap umahon this pandemic,2021-03-26 15:46:30+00:00,March,2021.0,Twitter,
1602,taglish,n,ang hirap hirap na nga makagraduate ng bsa plus mo pa yung mababang passing rate and we are in the middle of pandemic. how heartless can you be ba?,2021-03-26 14:22:00+00:00,March,2021.0,Twitter,
1603,filipino,n,Ang hirap na nga mag-aral ngayong pandemic lalo pang pahihirapan mga aspiring CPAs,2021-03-26 13:21:57+00:00,March,2021.0,Twitter,
1604,filipino,n,@Gerswin33Horns Malamang maayos ang eknomiya ngayon kahit pandemic imagine si Mar Roxas ang dahilan kung bakit may BPO companies sa pilipinas at todo arangkada ng Shopee at Lazada ngayon at malamang hindi hirap ang estudyante sa online class  https://t.co/486zH0joeS,2021-03-26 12:50:53+00:00,March,2021.0,Twitter,
1605,taglish,n,@mrsunlawyer Thank you po! Hopefully po tuloy tuloy na ang recovery 🙏   So sorry for your loss 😔 ang hirap talaga ng pandemic na to grabe.,2021-03-26 12:04:57+00:00,March,2021.0,Twitter,
1606,filipino,n,ang hirap pag pandemic tapos may solo si wendy gago :'),2021-03-26 02:17:02+00:00,March,2021.0,Twitter,
1607,filipino,n,super saya ko para sa friends kong pumasa sa mtle (boards) 🥺❤️ paulit ulit man pero nakakaproud kayo. ang hirap talaga magmedtech. mahirap din maging medtech grad tapos pandemic at nadedelay pa ang exam. you went through that shit and aced it! so proud talaga @MedtechMustKnow,2021-03-25 21:50:07+00:00,March,2021.0,Twitter,
1608,filipino,n,@PhilippineStar @jvrmateo Sino naman po ang sasaya pag kumakalam ang sikmura? Ultimo may trabaho ngayon hirap sa buhay e what more sa mga unemployed at na lay off dahil sa pandemic?,2021-03-25 20:36:40+00:00,March,2021.0,Twitter,
1609,filipino,n,"@barneybernz @lizasoberano Tanggapin mo kasi na may mga taong kelangan umasa sa gobyerno, at least during pandemic. Maraming masipag at magaling na WALANG oportunidad gaya mo na nakakapag abroad or nawalan ng trabaho. OFWs are judged because ang insensitive nila sa mga hirap ng ibang pinoy.",2021-03-25 19:34:16+00:00,March,2021.0,Twitter,
1610,filipino,n,"@sgnmryet_ jusko bes, ginagawa kayong robot sa panahon ngayon. pandemic ngayon grabe baka nakakalimutan nila🤦‍♂️ ang hirap pamo ng course niyo jusko",2021-03-25 19:14:51+00:00,March,2021.0,Twitter,
1611,filipino,n,"naiinis ako sa mga kapatid ko pag sinasabihan akong kuripot LIKE PUTANGINA, PAKE NYO BA???? ANG HIRAP MAGWALGAS NG PERA SA GITNA NG PANDEMIC. tangina nyo saksak nyo sa baga yang pera",2021-03-25 16:36:37+00:00,March,2021.0,Twitter,
1612,filipino,n,Ang hirap na nga ng buhay ngayon dahil sa pandemic maraming nawalan ng work at nagugutom ikaw iniicp mo para billboard kaloka😜😜,2021-03-25 15:30:44+00:00,March,2021.0,Twitter,
1613,filipino,n,"@MedinaAy1279 Maaga naman start ng shift ko so pag mainit na, pa out nako nun. Hahaha. Nung nagttraining ako ng RTA before pandemic, pang gabi ako nun, ang hirap! Nagkasakit ako agad agad lol",2021-03-25 12:36:33+00:00,March,2021.0,Twitter,
1614,filipino,n,Ang hirap mag decision lalo na kasi pandemic #investment,2021-03-25 10:46:41+00:00,March,2021.0,Twitter,
1615,filipino,n,"ang ate niya(ako daw) nahihirapan pero di nanghihingi sakin nang pera""  - MAMA 2021 Natutuwa lang din ako sa sarili ko kahit wala akong work di ako nanghinge nang pera kena mama yung mga ginagastos ko galing yung sa sarili ko at hirap Yun lang maiipagmalaki ko ngayon pandemic ❤️",2021-03-25 10:42:58+00:00,March,2021.0,Twitter,
1616,filipino,n,"Sa iba’y maliit na bagay ang isang pinggang pagkain pero sa pamilyang hirap lalo na ngayong may pandemic, isang napakalaking bagay ang #MCGIFeedingProgram at tunay itong nararamdaman dahil #MCGICares.",2021-03-25 10:37:18+00:00,March,2021.0,Twitter,
1617,taglish,n,"Understood din naman kasi na they are preparing us for college,, pero bat ngayon pang may pandemic din? Ang hirap kayang gumawa ng full-blown nang hindi lumalabas",2021-03-25 10:08:29+00:00,March,2021.0,Twitter,
1618,filipino,n,@shelovesmilfs di baaa? grabe ang hirap ng mental health sa pandemic,2021-03-25 08:34:00+00:00,March,2021.0,Twitter,
1619,filipino,n,@pokwang27 Ako akala nyo sa Pilipinas lang naghirap sa panahon ng Pandemic 😏😏😏. Buong mundo naghirap. Kami nga dito sa Qatar balik lockdown. At American naman asawa mo bakit ayaw mo tumira sa US para maramdaman mo din ang hirap sa US ngayon buong mundo suffer hindi lang ang Pilipinas,2021-03-25 05:40:24+00:00,March,2021.0,Twitter,
1620,filipino,n,ang hirap lang talaga mag umpisa ng business ngayon pandemic,2021-03-25 02:04:03+00:00,March,2021.0,Twitter,
1621,taglish,n,"@manilabulletin the audacity to claim frontliners kayo! i am witness to real nurses attending to covid patients, hindi nyo alam ang  pagod at hirap nila to serve people. unahin silang nakaharap sa pandemic hindi kayong nasa comforts ng bahay nyo lamang!",2021-03-24 23:15:47+00:00,March,2021.0,Twitter,
1622,filipino,n,"Kaka-miss naman ang buhay probinsiya, hirap kasing umuwi because of the pandemic, nakaka-relate ako kay Ella,  pag umuuwi kami sa amin, sa Quezon kami dumadaan.",2021-03-24 22:26:31+00:00,March,2021.0,Twitter,
1623,filipino,n,"@msderossi Ang difference lang siguro mas tiwala ang mga tao sa gobyerno doon, di talamak ang katiwalian, ramdam ng tao ang aksyon ng gobyerno, katiwala tiwala din ang alagad ng batas, walang palakasan, hirap din sa pandemic pero healthcarewise kampante mga tao",2021-03-24 22:14:51+00:00,March,2021.0,Twitter,
1624,taglish,n,"Ang hirap if pangarap mong maging part ng academe pero sobrang daming ammendments na magpapahirap sayo matupad yun, not to mention this pandemic we are facing. It's a matter of chasing your dreams or choosing your mental health na. At this time, I'm choosing the latter.",2021-03-24 21:51:48+00:00,March,2021.0,Twitter,
1625,filipino,n,@ceskinita also ang hirap maging young at heart ngayong pandemic 🙈,2021-03-24 21:47:44+00:00,March,2021.0,Twitter,
1626,taglish,n,@jygtmtn Oo sobrang hirap magkasakit ngayon ung sipon automatic 10 days nagkasakit rin kasi ako nung nakaraan 10 days rin sabi ko dok mauubos leave ko sabi niya im sorry pero yun talaga ang minimum ngayon lalo na pandemic we have to be sure,2021-03-24 20:35:37+00:00,March,2021.0,Twitter,
1627,filipino,n,"Mapanghamon talaga 'tong pandemic, ang hirap mag-boy hunting 😭",2021-03-24 20:01:08+00:00,March,2021.0,Twitter,
1628,filipino,n,@cherrhys IKR that's why there's a disclaimer before the episode starts. Ang hirap na nga ng situation nila dahil sa pandemic sumasabay pa yung mga ganyan. 🤦,2021-03-24 17:30:09+00:00,March,2021.0,Twitter,
1629,filipino,n,"Napaka hirap ba intindihin na PANDEMIC NGA. Masyadong lax, nagblow up na nga ang cases dahil sa ganyang thinking.",2021-03-24 17:19:39+00:00,March,2021.0,Twitter,
1630,filipino,n,"@tinytonybean TRUE pero kasalanan talaga ng gobyerno, :c kung naging maayos lang sana pandemic response, kaya ang hirap di iblame ng gobyerno sila kasi responsible :c",2021-03-24 10:27:17+00:00,March,2021.0,Twitter,
1631,filipino,n,ang hirap lumandi pag pandemic talaga!! kung alam ko lang na mararanasan ko to sana noon pa ginalingan ko na lumandi.,2021-03-24 10:06:00+00:00,March,2021.0,Twitter,
1632,filipino,n,"@DOHgovph @SecDuque @DJMissyHista @SenImeeMarcos #CoffeeBreak @SecDuque: Napakahirap. 'Yun siguro ang hindi nalalaman ng iba. 'Yung aking karanasan noong 2005, wala sa kalingkingan ng hirap ngayong may COVID-19 pandemic. Buong mundo ito. Ang kalaban natin dito, COVID-19. Hindi dapat tayo ang maglaban-laban dito.",2021-03-24 09:59:27+00:00,March,2021.0,Twitter,
1633,filipino,n,"@lizasoberano Kami sa UK, ang dami ding nag hirap. Wag kang umasta na pinas lang nag hirap. At isa pa, why not give your money to the poor instead gastusin mo sa bakasyon mo in the middle of pandemic diba? Sana binigay mo nalang, pero wala eh..",2021-03-24 01:45:10+00:00,March,2021.0,Twitter,
1634,filipino,n,Sa panahon ng pandemic kailangan talaga nila mag trabaho kahit may binibigay ang gobyerno at hindi sapat iyon kahit hirap na hirap na sila ginagawa parin nila ang best nila para sa kanilang pamilya at may mapakain sa pamilya nila. ❤  https://t.co/ZtCYLT3Jcg,2021-03-23 22:23:24+00:00,March,2021.0,Twitter,
1635,filipino,n,Huy pota ang hirap magpigil haha buset talagang pandemic to! Penge bottom please haha,2021-03-23 21:44:08+00:00,March,2021.0,Twitter,
1636,filipino,n,@KaFreebies someday makaka ahon din kami sa kahirapan lalo na ngayong pandemic na sobrang hirap ni sa isang araw nag iimagjne  nalang kami kung ano ang uulamin namin ni wala na kaming pera tapos di na kami pinaputang kasi malaki na yung utang namin di pa nababayaran,2021-03-23 21:11:25+00:00,March,2021.0,Twitter,
1637,filipino,n,"Magandang araw po! 🙂 Alam ko po na marami satin ngayon ang hirap dahil sa pandemic. Pero nais ko po sanang hingin 'tong oportunidad na ito  na humingi sana ng tulong para sa tita ko. Siya po si Rosa Bulalaque, ngayon po ay mayroon siyang sakit na Glaucoma sa mata  https://t.co/hcQ9mKTXmm",2021-03-23 21:08:18+00:00,March,2021.0,Twitter,
1638,filipino,n,@dasucchi Mas magastos na rin siguro ang mga prods ngayong pandemic. Iniisip ko pa lang. may testing din kayang involved? Ang hirap!,2021-03-23 20:14:32+00:00,March,2021.0,Twitter,
1639,filipino,n,"@lyn_ttv Same nag aaway din kami. Hirap magpalaki magulang. Ang tigas ng ulo ngayong pandemic, labas ng labas 🥺🥺🥺",2021-03-23 20:12:42+00:00,March,2021.0,Twitter,
1640,taglish,n,"@NoliEala Sir with due respect to you,it should be a total team effort para malabanan natin itong pandemic na to.Kasi kahit sino ilagay mo dyan sa liderato at kahit gaano kagaling ang mga staff eh kung yung mga ibang kapwa naman natin hirap pasunudin sa health protocols we will not win .",2021-03-23 17:39:54+00:00,March,2021.0,Twitter,
1641,filipino,n,"@__yerimiese_ yuppp, lalo na't may pandemic ngayon, ang hirap maka ipon ngayon",2021-03-23 15:44:23+00:00,March,2021.0,Twitter,
1642,filipino,n,Kahit hindi mo nalang dagdagan basta ibalik mo sa amin ang pera. Hirap na hirap ang mga tao rito dahil sa pandemic tas nagawa mo pa magloko.,2021-03-23 14:41:57+00:00,March,2021.0,Twitter,
1643,filipino,n,"@eaterthinker Yeah. Yung gobyerno natin, mas maraming time mamulitika kesa magtake action sa pandemic. 🙄 Ang hirap maging Pilipino sa panahon na 'to. 😥",2021-03-23 14:33:28+00:00,March,2021.0,Twitter,
1644,taglish,n,"@aatbnbKR @znxvkr Pero sana wag nilang abusuhin yung mga fans, lalo na ang hirap din ng buhay, lalo na ngayon dahil sa pandemic. Sa true lang, sorry pero nakakaumay na ang puro kumu na lang. Sana they'll give other opportunities to their artists beside sa kumu wherein they can grow and learn.",2021-03-23 14:07:01+00:00,March,2021.0,Twitter,
1645,filipino,n,Hindi lahat ng estudyante niyo may kakayahan para gawin yang pinapagawa niyo. Pandemic nga e. Ibig sabihin tag hirap ang mga tao dahil walang maayos na trabaho. Tapos magpapagawa kayo ng magastos. Iba ka rin Ma'am.,2021-03-23 12:10:12+00:00,March,2021.0,Twitter,
1646,taglish,n,"@yomisteryoso We're not ""swerte"" tbh. The last quarters of our college years ay nakabase na sa curriculum ng k12. Naabutan din kami ng pandemic. Guess what? Ang hirap magreview sa bahay for the boards. Dapat nga CPA at may work na kami eh. Lahat tayo malas beh. Lahat tayo pagod na.",2021-03-23 11:33:17+00:00,March,2021.0,Twitter,
1647,filipino,n,"Isali nalang natin sa prayers natin para naman mabawasan yung hate sa puso nila. Ang hirap kaya nun. May pandemic pa, ang lala ng gobyerno tapos nagnunurture pa sila ng hate towards a group na wala namang ginagawang masama sa kanila.   @SB19Official #SB19",2021-03-23 11:22:57+00:00,March,2021.0,Twitter,
1648,filipino,n,two weeks na ang Mama sa Ospital sa awa ng diyos bumubuti talaga siya ilang test na lang ang gagawin Sana Sana palarin na siya makauwi ng Buhay at ligtas hirap ng sitwasyon sa ospital ngayon hirap gumalaw NGAYON pandemic 💪❤️🙏get well soon Ma palakas ka lalo ah,2021-03-23 08:34:26+00:00,March,2021.0,Twitter,
1649,filipino,n,@lizasoberano Palagay ko hindi tayo poor. May mga group pa din na walang puso nag mamanipula sa situation for there selfish desired. Hirap kasi ang ganda ng order sa itaas gagawin to response in pandemic pag nasa baba na sobrang dami na pag babago. Sana magtulungan na tayo,2021-03-23 06:50:45+00:00,March,2021.0,Twitter,
1650,taglish,n,"Haist umaga na naman, I'm so blessed in my ways. Pero I feel sad for others na limited ang kaya nilang gawin para matawid ang hirap ng buhay. One year na tayo sa pandemic pero tingin niya lang ""not so many affected"", what do we expect from the government sa ganitong thinking?",2021-03-23 05:04:55+00:00,March,2021.0,Twitter,
1651,taglish,n,@jcpunongbayan @lizasoberano @tonchi Surely the President can suspend non-priority infra to generate savings that can be realigned to pandemic response? Hirap kasi sila hindi nagugutom at hindi kailangan lumabas. Kahit gumuho ang mundo may sahod at RATA pa rin.,2021-03-23 01:46:39+00:00,March,2021.0,Twitter,
1652,filipino,n,"dapat kasi ngayong pandemic, hindi muna nag papa group activity pota ang hirap hanapin at kausapin ng mga groupmate shuta.",2021-03-22 21:00:31+00:00,March,2021.0,Twitter,
1653,filipino,n,"mas malas yung graduating, ang hirap maghanap ng ojt lalo na ngayon, pandemic.",2021-03-22 19:47:51+00:00,March,2021.0,Twitter,
1654,filipino,n,"@Joseph_Morong @gmanews Ito hirap sa gobyerno ang daming terminology pagdating sa pandemic. Nan diyan soft, hard, ngayon bubble. Kaya tuloy hindi maka sunod mga tao.",2021-03-22 16:29:22+00:00,March,2021.0,Twitter,
1655,filipino,n,@tsukkinanginamo postpone mo muna pandemic pa ang hirap maghanap ng magdidilig omg,2021-03-22 13:05:09+00:00,March,2021.0,Twitter,
1656,filipino,n,@W0NH0333 ang hirap ng research ngayong pandemic buti kami last school year natapos pero meron ulit ngayon 😭🤣,2021-03-22 12:59:18+00:00,March,2021.0,Twitter,
1657,filipino,n,naaawa nalang ako sa mga kaibigan ko na andaming gastos. puta alam niyong crisis ngayon ang hirap magkapera tapos kung magpaproject kayo parang walang pandemic. diko alam if covid yung virus o yung selfishness niyo.,2021-03-22 11:50:56+00:00,March,2021.0,Twitter,
1658,taglish,n,@mind_boggle1729 Let’s all meet hang out soon huhu ang hirap ngayong pandemic but being part of Seonhohada in spite of the distance made it more tolerable ♡,2021-03-22 10:50:14+00:00,March,2021.0,Twitter,
1659,taglish,n,"And then another heartbreak from a 5 year relationship and ang worst dun wala akong ipon, wala akong fallback pero i decided to quit and just work from home! And now its been a year sobrang hirap kasi pandemic but with a help of a friend i was able to find good jobs!",2021-03-22 07:06:45+00:00,March,2021.0,Twitter,
1660,filipino,n,Ang hirap pala maging working student. Sobrang saludo ako sa mga working student na kahit pandemic talagang kakayod at nakakaya pa din ipagsabay sa pag aaral at responsibilities sa bahay nila.,2021-03-22 01:59:07+00:00,March,2021.0,Twitter,
1661,filipino,n,"nakakapikon na gcq na naman hindi pasaway ang mga pilipino, incompetent lang talaga kayo, kelan niyo kaya mari-realize yon?   ang hirap kapag pandemic tapos mga tatanga-tanga, iyakin, pikon, at bobo pa 'tong mga naka-upo sa gobyerno",2021-03-21 23:24:00+00:00,March,2021.0,Twitter,
1662,taglish,n,@ilyriego Grabe talaga. Ang hirap mag ipon for college during pandemic. And he/she literally won a ticket up to 2nd-3rd year college. Except the other expenses of course. grabe sampong piso palang napanalunan ko sa mga give aways. ,2021-03-21 22:29:55+00:00,March,2021.0,Twitter,
1663,taglish,n,"Ang hirap ng sabihing ""Catch up after this pandemic"". 😢",2021-03-21 22:26:58+00:00,March,2021.0,Twitter,
1664,filipino,n,@diusil ang hirap talaga kumita ng pera ngayon pandemic ,2021-03-21 22:26:15+00:00,March,2021.0,Twitter,
1665,filipino,n,Ang hirap magplano Ng bakasyon ngayong pandemic nag GCQ nanaman 😩,2021-03-21 20:51:52+00:00,March,2021.0,Twitter,
